Student_ID,Fathers Name,Mothers Name,Family Name,Father_Education,Mother_Education,Father_Occupation,Mother_Occupation,Annual_Household_Income(NGN),Household_Size,Involvement_in_Kids_Education
c9e260744f1649a08a17991ea5769411,Adedayo,Bilƙisu,Onyekachi,Primary,Primary,Nurse,Teacher,"200,000-400,000",6,Always busy
5d678bb1945e42e4888a93ec70d9c9f8,Ahmadu,Ogechukwu,Okechukwu,Tertiary,Secondary,Unemployed,Teacher,"400,000-600,000",4,Involved
e8dd5e5a17124b16a1a4344fbb7bee03,Abiodun,Ogechi,Inyene,None,None,Unemployed,Engineer,"400,000-600,000",5,Involved
6a5e6920bf5a47e693a3dd5a4b8c5bdc,Olalekan,Oyibo,Emem,Tertiary,Primary,Farmer,Unemployed,"400,000-600,000",5,Involved
c958e75e21d54971b36749b52cf6bf75,Chidiebere,Ime,Akpan,Primary,Tertiary,Doctor,Nurse,"200,000-400,000",6,Involved
5da8d6d2f8b34a8ba05fb8bc8a16a06c,Adeola,Olufunmilola,Chidike,Primary,Tertiary,Nurse,Doctor,"Above 600,000",5,Always busy
45c45a3ee9da484a80759f1f87e5f0fe,Enitan,Ogochukwu,Bitrus,Primary,None,Trader,Farmer,"Below 200,000",6,Very Involved
e9ff1cae41c84a8caa1f955ad499da99,Adeola,Adaeze,Chibueze,Primary,Primary,Unemployed,Teacher,"Above 600,000",5,Always busy
f7a67b947b5a411ab1b64afed31edf1a,Oluwasegun,Ndidi,Akpofure,Tertiary,Primary,Unemployed,Teacher,"200,000-400,000",4,Involved
ded255d0bf1e43668b8e63d4ce7607ad,Ejike,Ige,Olalekan,Tertiary,Tertiary,Trader,Farmer,"Above 600,000",4,Always busy
77e490c71d7b43138de22f1c56b60afc,Bitrus,Ufuoma,Chidiegwu,Secondary,Tertiary,Trader,Civil Servant,"Below 200,000",5,Always busy
c1101266240846dc9346d1a9f6802cdb,Oghenekaro,Chidiebere,Ademola,Tertiary,Tertiary,Engineer,Doctor,"Above 600,000",2,Slightly involved
ad238d36dc324c97b9c1e262f76c8ede,Oghenero,Chichi,Amadi,Primary,Primary,Doctor,Teacher,"Above 600,000",3,Always busy
65bcc272fadd4ea3aca5e2fdb966442a,Alaba,Ekundayo,Umaru,None,Primary,Engineer,Farmer,"200,000-400,000",5,Very Involved
8eac0a33cdf944a79882b5c1f79efd70,Chijioke,Funke,Olabode,None,Tertiary,Doctor,Engineer,"400,000-600,000",2,Always busy
6502d6a2ca6a4224971e16cc5da36f1b,Chinonso,Akuchi,Okorie,Primary,Secondary,Engineer,Teacher,"Below 200,000",6,Always busy
1fa382e8895c4d9983b38eb403902c5d,Bello,Omobolanle,Kayode,Tertiary,None,Nurse,Civil Servant,"Above 600,000",2,Involved
bfbf397bac3e4b0d9e5ba13d746cdb77,Chizoba,Oluwafunmilayo,Chukwuma,Secondary,Tertiary,Unemployed,Nurse,"200,000-400,000",2,Always busy
618ae30595a54afa831d029fac1e86d8,Onyeka,Oluchi,Chikere,Primary,Tertiary,Teacher,Doctor,"200,000-400,000",6,Involved
5f18e583f0b6483fa377f6f1d289f0ab,Olayinka,Nneka,Ayo,Secondary,None,Teacher,Civil Servant,"200,000-400,000",6,Slightly involved
78b2b5493bdb409eacc216a01bbc91f7,Oluwasegun,Toyin,Oghenekevwe,Secondary,Primary,Farmer,Unemployed,"Below 200,000",4,Very Involved
f1738856e25d46eb9e9a9f83066803ee,Uzoma,Oluchi,Azubuike,Tertiary,Secondary,Farmer,Nurse,"Below 200,000",3,Slightly involved
9c2e58deea4e461793f8382b8fb864e4,Chinwendu,Kehinde,Efe,None,Secondary,Teacher,Engineer,"200,000-400,000",6,Slightly involved
a2a9d4d8102e4de5a5cc8bf738ab854c,Akachi,Chinwendu,Ime,Primary,Primary,Engineer,Unemployed,"400,000-600,000",4,Always busy
b379cb1ee8cd40ccb6da3ca0d2e82f38,Oluwaseun,Simisola,Oluwatoyin,None,Tertiary,Doctor,Doctor,"Above 600,000",5,Involved
1dde7969688643dba6348e784d5c55c7,Chidubem,Chima,Opeyemi,Secondary,Primary,Trader,Unemployed,"Above 600,000",5,Very Involved
0986bbebf23e423d8b9bd93423c86d30,Oluwasegun,Zainabu,Jatau,Primary,None,Unemployed,Trader,"200,000-400,000",3,Always busy
1dba12677e1c45a1bef518a64dead645,Itoro,Nkechinyere,Efemena,Secondary,Tertiary,Doctor,Civil Servant,"Above 600,000",5,Very Involved
899ca782e3234d1abc1bdacc18e19331,Inyene,Chiamaka,Emeka,Primary,Tertiary,Doctor,Trader,"200,000-400,000",4,Very Involved
5efa9c5b74214f46a37e4b0122bae10e,Temitope,Chinyere,Chukwuma,Primary,Tertiary,Engineer,Unemployed,"Above 600,000",2,Always busy
b24cc64fbe3e4e57b30a9e32aba4fc03,Adisa,Nnenna,Kyauta,Primary,Secondary,Doctor,Engineer,"Below 200,000",6,Very Involved
965befdf6b4b44118a4a0e2df22b5b98,Kehinde,Olufunmilayo,Musa,Primary,Primary,Unemployed,Trader,"Above 600,000",6,Very Involved
e2aa7a5d278e400dba0266efbe055787,Musa,Oluwayemisi,Uduakobong,None,Tertiary,Nurse,Doctor,"Above 600,000",3,Always busy
d56ce8ea19594b5aa7a8f6366a35df59,Olusegun,Chika,Adeola,Tertiary,Secondary,Civil Servant,Teacher,"200,000-400,000",4,Very Involved
f065c817687a48509d9b62317d45d8ef,Ayuba,Oghenero,Chukwuebuka,None,Primary,Doctor,Engineer,"Above 600,000",6,Slightly involved
b0b63bcf08604833879d0cdaf396ea37,Olanrewaju,Opeyemi,Chizoba,Secondary,Primary,Teacher,Trader,"200,000-400,000",2,Very Involved
71d7966571814dcfb79efc6e5edb0d3c,Chibuike,Asabe,Hamisu,None,None,Trader,Doctor,"Below 200,000",4,Always busy
5cd8fe1adafe48a9bc71e0bef3579560,Chidi,Bukola,Chi,None,Secondary,Engineer,Doctor,"Above 600,000",5,Very Involved
5e09a9eeaf884decbb1e143b196f4dfa,Oluwafemi,Iniobong,Ayomide,None,None,Trader,Unemployed,"400,000-600,000",5,Involved
a5135ea0fa53434da6d5901d8b621d41,Umaru,Ese,Ekwueme,Secondary,Tertiary,Unemployed,Unemployed,"400,000-600,000",5,Very Involved
46a02a9b65ec4acd8f8035f55bd20c98,Oyibo,Titilayo,Chika,None,Primary,Doctor,Trader,"Below 200,000",6,Involved
f2f25eef1f454bfdb7dc67e030974b2b,Adewale,Adenike,Akpofure,Tertiary,Primary,Trader,Engineer,"Below 200,000",4,Always busy
1777e8cb74684b9892fe2fded918b3e5,Chibuike,Adenike,Opeyemi,Tertiary,Tertiary,Unemployed,Farmer,"Above 600,000",2,Involved
a3b5cecea4464e72b64c911aa9ab364a,Usman,Nkechinyere,Babajide,None,Tertiary,Civil Servant,Civil Servant,"Below 200,000",3,Slightly involved
0cf2b69b05774ea9b899924698de8ebb,Babatunde,Kayin,Oghenekevwe,None,Secondary,Trader,Nurse,"Above 600,000",3,Always busy
fd235def3e5a47e39560db22c96b5edb,Ɗanlami,Uduak,Chukwuebuka,Tertiary,Secondary,Unemployed,Unemployed,"200,000-400,000",4,Slightly involved
34885a4690884eaf89776598203c8c25,Umaru,Ejiro,Ahmadu,None,Primary,Doctor,Trader,"Above 600,000",5,Very Involved
8de08fc2c3e14a85946ef10411906f50,Olamide,Chinyere,Ikenna,Secondary,Secondary,Teacher,Civil Servant,"200,000-400,000",2,Always busy
d0243d723748467f961d33ba350843f0,Haruna,Nkiru,Okeke,None,Tertiary,Trader,Teacher,"400,000-600,000",5,Slightly involved
c63d04ee541c4a86bba5cd2fdea45c19,Efe,Olufunmilayo,Chimezie,Secondary,Primary,Civil Servant,Teacher,"400,000-600,000",5,Always busy
989240ace68943a989e48e8c25c61c45,Obinna,Iniobong,Muhammadu,None,Primary,Engineer,Trader,"Below 200,000",5,Involved
fbe94499dbc040fd86fb7bf300b9d4a3,Okeke,Ijeoma,Onyekachukwu,Secondary,None,Teacher,Civil Servant,"200,000-400,000",5,Involved
8a4b8f7c21474a15bcce96f6250a4578,Chibuike,Chi,Olamide,Secondary,Tertiary,Unemployed,Teacher,"Above 600,000",5,Always busy
1c24220e2cab47e78c6b66e5402adf9c,Adebayo,Adaeze,Bukar,Tertiary,Tertiary,Civil Servant,Engineer,"200,000-400,000",2,Involved
21bddb41069947319dcf8766a93b12cd,Chijioke,Adanna,Segun,Tertiary,Secondary,Nurse,Farmer,"Above 600,000",3,Slightly involved
c9d6a63bca3c4f5f9bb5c40c03cde2e3,Eseoghene,Chinwendu,Chidiebele,Tertiary,Primary,Nurse,Doctor,"400,000-600,000",5,Very Involved
040a3aae52e24fd996bf10ab3ce915e7,Olayinka,Mojisola,Onyekachukwu,Tertiary,None,Teacher,Engineer,"400,000-600,000",2,Very Involved
20733f6d0d6a45b383ef20162c9b662e,Chibuike,Eseoghene,Ndubuisi,Secondary,None,Unemployed,Civil Servant,"400,000-600,000",6,Always busy
1d181ee986ad4a8cabc4123ebde13c1b,Olayinka,Ifunanya,Chinonso,Primary,Secondary,Trader,Engineer,"400,000-600,000",5,Always busy
72c22a1679eb4168904556e5bee3eb79,Olayinka,Ime,Nonso,Primary,Tertiary,Unemployed,Nurse,"Above 600,000",5,Involved
97fa7f04836340079cae9610c72c1fe3,Shehu,Nkiru,Onyeka,Tertiary,Tertiary,Engineer,Farmer,"Above 600,000",3,Slightly involved
38b77c0780fb4296b3b6a09b1beaf6ac,Ayokunle,Ebere,Ekundayo,None,Primary,Engineer,Farmer,"Above 600,000",6,Very Involved
ba2c98ce0b19488e9d77a45ef206c269,Otobong,Oni,Okonkwo,None,Tertiary,Engineer,Farmer,"400,000-600,000",6,Involved
a8addf36ddf245eba8a3f341c8819065,Akuchi,Ebele,Lanre,None,Tertiary,Teacher,Nurse,"400,000-600,000",4,Slightly involved
a4b1f991754246468d37a539857dd3b3,Kelechi,Chibuzo,Olusegun,None,None,Engineer,Doctor,"200,000-400,000",2,Slightly involved
ffa361be0f9240e187f97d05f6ca6b8b,Ahmadu,Nkechi,Hamisu,Secondary,Tertiary,Teacher,Teacher,"Above 600,000",5,Involved
6d20449666d0437198e88ebb7a9e8eef,Kyauta,Toyin,Okorie,Tertiary,None,Teacher,Civil Servant,"200,000-400,000",3,Very Involved
b65feea97d8242649ba362e7afa415e5,Oluwaseyi,Nkiruka,Olamide,Secondary,Primary,Engineer,Trader,"Above 600,000",5,Always busy
e63658c912d0498db18d4d05e8e22743,Yaƙubu,Bose,Inyene,Tertiary,Primary,Nurse,Engineer,"Above 600,000",6,Involved
25f934bf9bb941559275eb9414aeaf5c,Chidi,Ade,Ifeanyi,None,Tertiary,Engineer,Engineer,"400,000-600,000",3,Always busy
9fd34579466742cea04e178c10d08d11,Okeke,Chiamaka,Tochukwu,Secondary,Secondary,Trader,Civil Servant,"Above 600,000",5,Very Involved
b64fa54a8c61465495da75c1a21150f9,Adebola,Onyinye,Chikere,Secondary,Secondary,Engineer,Farmer,"200,000-400,000",2,Involved
98eeac2bfe9f4caaa182f347533f5a72,Oluwaseyi,Abioye,Chijioke,Tertiary,Tertiary,Farmer,Farmer,"Above 600,000",3,Involved
816bcb9f742641938b7e6b3c87d292a6,Abiola,Yalwa,Ejiroghene,None,Primary,Engineer,Civil Servant,"Above 600,000",6,Involved
cb08587d1963426dae218b099afd4015,Chidiebube,Oluwaseun,Udo,Tertiary,Secondary,Engineer,Teacher,"Above 600,000",2,Always busy
a79b44b6da504fed9d4a3d81b3a7d0e0,Akuchi,Adedayo,Ayotunde,None,Primary,Engineer,Unemployed,"400,000-600,000",2,Always busy
8d244e3ec4da4ddba0b15abaa6a27967,Ekenedilichukwu,Oghenekaro,Oluwafemi,None,None,Nurse,Nurse,"400,000-600,000",4,Always busy
6e191042370b40639d90e79eb888f6ed,Chidike,Chinwendu,Ejiro,Secondary,Tertiary,Farmer,Farmer,"200,000-400,000",2,Involved
69efafb13a7e4e14a359eee173991a47,Oluwasegun,Nkechi,Chi,Secondary,None,Teacher,Teacher,"Below 200,000",3,Involved
66132e697418410993d1bf0f56c438e4,Chisom,Ige,Folami,Tertiary,Primary,Teacher,Teacher,"Below 200,000",4,Slightly involved
50032b3518574bafbac7e2b96a7e4c36,Ige,Hafsatu,Akachi,None,None,Nurse,Doctor,"400,000-600,000",3,Slightly involved
4140752caa44425990018b7b6d4067f4,Olusola,Abosede,Chukwuemeka,Primary,Primary,Unemployed,Nurse,"Below 200,000",2,Involved
afd380c42713482cb41ea3ac5fd23109,Enitan,Funmilayo,Chisom,None,Secondary,Unemployed,Trader,"200,000-400,000",2,Involved
175a81ec112f4612b9699ed2ec48bf55,Okonkwo,Ifeoma,Ejike,Secondary,Primary,Civil Servant,Doctor,"200,000-400,000",4,Slightly involved
6e8f75a117dd4d8195da705cd4ef00aa,Emem,Ogochukwu,Ejiroghene,Tertiary,Secondary,Engineer,Doctor,"400,000-600,000",3,Slightly involved
5f65c8cebd214c11be9d61ee18b87245,Yaƙubu,Chisom,Taiwo,None,None,Engineer,Doctor,"200,000-400,000",4,Very Involved
0f5ae9d38e6e4003a14f3f12cfd01cbd,Ige,Ladi,Okoro,Primary,Secondary,Doctor,Engineer,"400,000-600,000",5,Always busy
8fca7b6a8fc44092b4e559e596229348,Onyebuchi,Uju,Nnamdi,Secondary,Tertiary,Farmer,Farmer,"400,000-600,000",5,Always busy
692ac1391f4a4ca1ab85fd595463adc7,Ola,Yalwa,Adebayo,Tertiary,Primary,Engineer,Nurse,"200,000-400,000",6,Very Involved
f0ede303aa53419c9fa4bb9f5a856750,Obi,Chigozie,Chukwuebuka,None,Primary,Civil Servant,Farmer,"200,000-400,000",6,Very Involved
ea74bb18de3b496fac4596f6c012a0ff,Olalekan,Chinenye,Onyeka,Tertiary,Tertiary,Farmer,Teacher,"400,000-600,000",5,Always busy
49a214aef7e848e58d2b91efb8976ec5,Chukwudi,Olufunmilola,Chijindum,Primary,None,Unemployed,Engineer,"400,000-600,000",4,Always busy
1a85910d5a054c118ffca6b199b479d4,Chidi,Oyibo,Chidike,None,None,Doctor,Nurse,"200,000-400,000",3,Very Involved
279c658a36764ce581e5c9f693f277cc,Adisa,Ejiroghene,Chidubem,Primary,Secondary,Trader,Trader,"400,000-600,000",5,Involved
d8e7012f39684c81bb70c3b8a81fdec3,Umar,Idowu,Ufuoma,Primary,Tertiary,Trader,Engineer,"200,000-400,000",5,Involved
8e676a01d86a446099a1120e1bb43332,Shehu,Emem,Dayo,None,Tertiary,Doctor,Unemployed,"200,000-400,000",3,Very Involved
47503f1dc33a4f6c9d691fba5e187b24,Tunde,Adisa,Ademola,None,Secondary,Doctor,Teacher,"200,000-400,000",3,Slightly involved
6dda4f8dcea64f4cb9e58ff092f837d4,Ibrahim,Halimatu,Jatau,Secondary,None,Doctor,Engineer,"200,000-400,000",6,Very Involved
c4767556f97b42dd8f9b72aed85c16bd,Olusola,Oluwaseun,Obi,None,None,Nurse,Farmer,"400,000-600,000",3,Slightly involved
accb461a9d1343639f294a8bd1846c39,Onyekachi,Efe,Olujimi,Secondary,Primary,Trader,Unemployed,"Above 600,000",5,Very Involved
9be7173706b842318e867f3ca487eeab,Muhammadu,Itoro,Uduakobong,Secondary,Primary,Doctor,Teacher,"400,000-600,000",5,Always busy
b18753e6d4574ad9a867a096edd877c8,Ogochukwu,Bukola,Nonso,None,Primary,Nurse,Trader,"Below 200,000",5,Involved
45f50c522e2f4f77876979d644777442,Okoro,Akachi,Balarabe,Primary,Primary,Civil Servant,Civil Servant,"Below 200,000",4,Very Involved
ebe9e2074f194ec0832d4526b3e4110a,Salisu,Ekundayo,Olujimi,None,Tertiary,Unemployed,Unemployed,"Below 200,000",2,Very Involved
2e7098380190462099dcabd056febfb9,Ɗanlami,Kehinde,Abioye,Primary,Tertiary,Civil Servant,Unemployed,"400,000-600,000",4,Always busy
a847bce790fa4b57a4ac2130deaf528d,Chinedu,Opeyemi,Jatau,None,Secondary,Trader,Unemployed,"Above 600,000",4,Always busy
bdb025ff245145a491d059b26699cd99,Udo,Kayin,Adetokunbo,Secondary,Secondary,Unemployed,Trader,"Above 600,000",4,Slightly involved
177d6e7e07d944ceb8c88faea2178f84,Lekan,Eseoghene,Ɗanjuma,Tertiary,None,Farmer,Trader,"200,000-400,000",5,Always busy
604e46cb371242d187cdb6a1bf012e32,Adebowale,Iyabo,Chibueze,Tertiary,Tertiary,Farmer,Unemployed,"Above 600,000",4,Always busy
284bf96257444596b42221676b7a2460,Oghenero,Abiola,Afolabi,Tertiary,Tertiary,Farmer,Doctor,"400,000-600,000",4,Always busy
530ac1c7b8ba43688fc777685ebbcca5,Adisa,Chikere,Akpan,Primary,Tertiary,Engineer,Trader,"Below 200,000",4,Always busy
98a21f1c914d4faeb10013a7c6deb2f0,Olujimi,Ifunanya,Kyauta,Primary,Tertiary,Farmer,Teacher,"Above 600,000",3,Involved
27d415b60d7745a0a222b6a615bfbe97,Bello,Abioye,Alhaji,Tertiary,Primary,Farmer,Engineer,"400,000-600,000",3,Always busy
0cbd3c039e2a44ac8122b5b3284c03d2,Yalwa,Jamila,Azubuike,None,Primary,Engineer,Nurse,"Above 600,000",5,Always busy
716fda0a45a8482994e286e5ac8936bc,Chibueze,Oghenero,Chidubem,Secondary,None,Nurse,Teacher,"Below 200,000",3,Very Involved
9b69554d7c54435fac8c3b6aa974d079,Lanre,Ese,Chidiebele,None,Primary,Doctor,Teacher,"200,000-400,000",3,Involved
372f871a45ee432daa07f2137129cec7,Ayo,Alaba,Onyebuchi,Tertiary,Tertiary,Trader,Nurse,"Above 600,000",5,Always busy
585d3f861d2344e6832920b7c143f426,Oghenekaro,Kyauta,Efemena,Primary,Primary,Nurse,Doctor,"400,000-600,000",5,Very Involved
ad9fb00d4882473c9c6345ab6e0ed1e8,Olayinka,Bose,Emeka,None,None,Trader,Engineer,"400,000-600,000",6,Slightly involved
86e527537c9346cc97d7a560adb14670,Abidemi,Ayo,Oghenekevwe,Primary,Tertiary,Trader,Nurse,"Above 600,000",2,Involved
3873e57f0ba048e88ef492c1aac93316,Oluwafemi,Omobolanle,Ife,Primary,Secondary,Nurse,Teacher,"Above 600,000",5,Slightly involved
0e0630cd996d4c50bc04a168652ffb49,Segun,Chidiebube,Olamide,Primary,Primary,Farmer,Unemployed,"200,000-400,000",3,Involved
f200c2614d2941abb45512f701f7c7ec,Chidiebele,Ayomide,Ade,Primary,Tertiary,Doctor,Farmer,"400,000-600,000",4,Slightly involved
c3a00c6f232141e1847104c036136e15,Chidiegwu,Chisom,Olamide,Tertiary,Tertiary,Civil Servant,Engineer,"400,000-600,000",2,Always busy
1eb74b5653ff43a28a1935014169b9fc,Ese,Ebele,Adebowale,Tertiary,Primary,Engineer,Doctor,"400,000-600,000",4,Slightly involved
6e3f683abf3c4140bf54a51101fa964e,Bitrus,Halimat,Adisa,Tertiary,None,Trader,Civil Servant,"Below 200,000",6,Very Involved
8857511761554667a112507c2cfa55b0,Olujimi,Chiamaka,Obi,Secondary,Primary,Engineer,Unemployed,"Below 200,000",6,Slightly involved
8f0881ee8011416bbae88926b423ccde,Olawale,Nkechinyere,Itoro,None,Primary,Farmer,Unemployed,"Above 600,000",2,Always busy
5aaab32fce6342b6ab05347fd556b37d,Uchenna,Uju,Sani,None,None,Farmer,Trader,"200,000-400,000",4,Slightly involved
bdf66ba5dc9c46dea5a674c212738a23,Chidiebele,Yejide,Adegoke,Tertiary,Primary,Nurse,Trader,"400,000-600,000",3,Involved
75b2745504cc4edeafac16730ad45230,Okafor,Gbemisola,Okonkwo,Primary,Primary,Engineer,Doctor,"400,000-600,000",5,Very Involved
5024bdc6dcb34df393eecdc6ebd14d2c,Afolabi,Yewande,Uche,Primary,Secondary,Trader,Civil Servant,"Above 600,000",2,Involved
6788420992ca425aade593329364f3d0,Kehinde,Abioye,Chidi,None,Primary,Nurse,Teacher,"Below 200,000",3,Slightly involved
4a1dab326aed4dc7a3e05309b5a1b949,Chukwuemeka,Talatu,Ime,Primary,Secondary,Trader,Nurse,"200,000-400,000",5,Always busy
f758dce205564aeaa7b032831d7c0098,Abiola,Fumnanya,Oghenekevwe,Secondary,Tertiary,Nurse,Trader,"200,000-400,000",6,Slightly involved
f296d9f0cd2342c2abffe17b532401fc,Akachi,Ebere,Olufemi,None,Secondary,Engineer,Engineer,"Below 200,000",2,Slightly involved
b08a4895d4ff4666b5c8e90d9e3d750d,Musa,Oluwatoyin,Olawale,Tertiary,Tertiary,Civil Servant,Civil Servant,"400,000-600,000",4,Slightly involved
6fcc57dd168f4e129ca260c9eb7607c9,Uduak,Ebele,Iniobong,Secondary,Tertiary,Trader,Unemployed,"400,000-600,000",3,Involved
6f887f283e494d099b19d8b8d8302081,Chukwuemeka,Ifunanya,Olayinka,None,Primary,Doctor,Trader,"Above 600,000",6,Slightly involved
1422373f862248d1a683e10796c044d0,Ayodele,Ekene,Uzochi,Secondary,Tertiary,Doctor,Civil Servant,"Above 600,000",6,Very Involved
beed10b64f6e474b9edab0276550f74a,Ekundayo,Aishatu,Oluwasegun,None,Tertiary,Civil Servant,Engineer,"Above 600,000",2,Slightly involved
c77444cb55434c3cb8b8f24e56ea57b3,Olawale,Omolara,Ifeanyichukwu,None,Secondary,Unemployed,Teacher,"200,000-400,000",2,Always busy
a21b030782af485c938d994c2b0abedd,Olayinka,Onyeka,Akpofure,Primary,Tertiary,Unemployed,Unemployed,"200,000-400,000",4,Always busy
31a3ac4d828c47e787d5b7be1d30d990,Chisom,Ladi,Abimbola,Primary,Primary,Unemployed,Nurse,"200,000-400,000",5,Slightly involved
59e1ac095970485986b6e4ade7ea8d5a,Ifiok,Chi,Ayo,Primary,Primary,Civil Servant,Engineer,"400,000-600,000",5,Involved
a53bc024d1a64d87b54e2019ba35844e,Ifiok,Uju,Abimbola,Primary,Tertiary,Teacher,Teacher,"Below 200,000",5,Slightly involved
1a5165ca3c7c4d85a5cf0041d0a643fe,Umukoro,Simisola,Ebuka,None,Secondary,Engineer,Nurse,"Above 600,000",6,Slightly involved
2c6a6e9a328047a18187222b257d5e52,Afolabi,Itoro,Chidiegwu,Primary,Tertiary,Unemployed,Nurse,"Below 200,000",6,Always busy
c257cf73c29d482ba722796e9a36d1ec,Uchenna,Tochukwu,Aminu,Primary,None,Teacher,Civil Servant,"Above 600,000",3,Slightly involved
f387e1bd2d5942c6934a5a2fa7cf705c,Okonkwo,Taiwo,Onyebuchi,Secondary,None,Trader,Engineer,"Above 600,000",2,Slightly involved
76c5a0dc7e7e4419a0c14035c5d95f51,Ikenna,Chizoba,Uduakobong,Tertiary,Tertiary,Engineer,Teacher,"200,000-400,000",4,Always busy
9458054ec2874f069050f7efc1235c91,Oluwasegun,Chikere,Chiemeka,Primary,Primary,Engineer,Civil Servant,"200,000-400,000",5,Involved
e1cde87fec954f87ae5ec36572eb7474,Uduakobong,Onyinye,Oluwaseun,Secondary,None,Nurse,Trader,"Above 600,000",2,Very Involved
fc8d5b93a2a2491fa49b1cd99082889b,Oluwafemi,Toyin,Chukwuemeka,None,Secondary,Teacher,Doctor,"Above 600,000",6,Involved
f891b0c3dd3f487e92bdc6619fe0a8c7,Taiwo,Kyauta,Enitan,Secondary,Tertiary,Teacher,Engineer,"Above 600,000",3,Slightly involved
70944bdb26a544e390ee7a92a09151e0,Kelechi,Onyinye,Dada,Secondary,Tertiary,Unemployed,Trader,"Above 600,000",4,Slightly involved
a1a2748571344c2ab80b3657117b355b,Lawali,Olamide,Yaƙubu,Tertiary,None,Engineer,Civil Servant,"Above 600,000",2,Very Involved
97674900465143678bdc43184d85a3d2,Musa,Mojisola,Akuchi,Secondary,Secondary,Nurse,Engineer,"Above 600,000",2,Slightly involved
12fe28bf81e044899a18e2a30e614bcd,Ayokunle,Abiola,Kayode,Primary,Tertiary,Farmer,Unemployed,"Above 600,000",3,Slightly involved
09a0a0f673b04091b634c1694f76e388,Ayodele,Kelechi,Chijioke,Secondary,Tertiary,Engineer,Teacher,"200,000-400,000",5,Always busy
497de16dd4ea420a9e6596540e9058b6,Bukar,Chichi,Udo,None,Secondary,Engineer,Nurse,"200,000-400,000",6,Very Involved
fa34d2e8dd3f4d7ea508dc9513a4a492,Onyeka,Hafsat,Olawale,Primary,Primary,Doctor,Trader,"400,000-600,000",5,Always busy
98159d6c9d714084971dabf9daf481a7,Olujimi,Chiemeka,Ahmadu,Tertiary,Primary,Nurse,Teacher,"200,000-400,000",2,Slightly involved
949077c27674456fa26d719d81cf3252,Chike,Ime,Okonkwo,Secondary,None,Engineer,Trader,"400,000-600,000",5,Slightly involved
bd29ede9cab4423bb44883858de7ad6c,Chidiegwu,Ejiro,Ife,Secondary,Primary,Nurse,Farmer,"Above 600,000",3,Always busy
e8b77f7b73214f6b8a8076ece5582e16,Femi,Ekene,Fumnanya,Tertiary,Tertiary,Unemployed,Nurse,"200,000-400,000",4,Always busy
30307633a6de41d8925817b7cf501889,Inyene,Yejide,Afolabi,Primary,None,Unemployed,Doctor,"400,000-600,000",4,Slightly involved
80599b9379c242e49ae1a991524f93ff,Abubakar,Bolanle,Chike,Tertiary,None,Unemployed,Trader,"400,000-600,000",2,Very Involved
73557b9d0fd6447eb52d4af2269ed4c9,Ɗanladi,Yalwa,Chukwuemeka,None,Secondary,Civil Servant,Engineer,"400,000-600,000",5,Slightly involved
d65e59dde62d4d068f9b85581a7f195b,Ahmadu,Nkiru,Okeke,Tertiary,None,Engineer,Teacher,"200,000-400,000",6,Always busy
15969802b6dd4257bb7d9f1c57eb89b1,Mamman,Efemena,Kelechi,Secondary,Secondary,Farmer,Teacher,"Below 200,000",5,Slightly involved
0a0537f02c2c422ba56895c6812a1f9b,Olamide,Nnenne,Kehinde,Tertiary,Tertiary,Civil Servant,Unemployed,"400,000-600,000",6,Very Involved
fdb1429e70104d13b526b22d3f6c21f7,Olusegun,Amina,Nnamdi,Secondary,Primary,Nurse,Farmer,"Above 600,000",5,Always busy
9c1c351785d240a686295b5d707df251,Olukayode,Ayo,Kayode,Secondary,None,Trader,Doctor,"200,000-400,000",3,Very Involved
eafde7d95f734a3e9d286aa428a39779,Idowu,Akachi,Afolabi,Tertiary,Tertiary,Engineer,Unemployed,"Above 600,000",5,Always busy
c643530068a54c68a32dbb5e486bb6bf,Oluwatoyin,Ade,Temitope,Tertiary,Primary,Farmer,Farmer,"Above 600,000",6,Very Involved
0d67d38e990f4c5badcc3daf569f3ab3,Olu,Ese,Kyauta,Primary,Secondary,Civil Servant,Trader,"400,000-600,000",2,Slightly involved
55ab946da5b54dc2a181c85eca0ac6ac,Chikere,Akpofure,Ademola,Primary,Primary,Engineer,Civil Servant,"400,000-600,000",5,Always busy
8ed6ad5e18314aa394669d1910df9974,Chidiebele,Hafsat,Chike,Tertiary,None,Engineer,Engineer,"400,000-600,000",3,Involved
4082cbb948bd4b3ea2f5df2badaa44ca,Ife,Oghenekaro,Enyinnaya,Secondary,None,Engineer,Farmer,"Above 600,000",6,Involved
f6e39356a81445629a003f16b9469bcf,Uche,Chijindum,Yaƙubu,None,Primary,Engineer,Teacher,"Above 600,000",2,Slightly involved
267eddcedf8f41979a4a99b2e806133c,Obinna,Ngozi,Abidemi,Primary,Tertiary,Engineer,Nurse,"Above 600,000",2,Slightly involved
a9e27ba9952e4abb94dd5061555736f8,Oluwasegun,Onyinyechi,Chikelu,Tertiary,Primary,Trader,Unemployed,"Above 600,000",6,Always busy
4f6b58c8598d4aecaaafe5432434a678,Abidemi,Chinwe,Olalekan,None,Tertiary,Unemployed,Nurse,"400,000-600,000",4,Involved
a981b098b2cf452da7f333b3f7baf55e,Chidi,Ayomide,Chika,Secondary,Secondary,Engineer,Engineer,"400,000-600,000",2,Involved
