Student_ID,Class_ID,First_Name,Family_Name,Gender,Date_of_Birth,State of Origin,engagement_in_class,health_condition,Class Spec
71d7966571814dcfb79efc6e5edb0d3c,SS1 Class D,Ekenedilichukwu,Yaƙubu,Male,2010-03-21,Ebonyi,Troublesome,Asthma,Art
5cd8fe1adafe48a9bc71e0bef3579560,SS1 Class A,Kayin,Ifiok,Female,2008-03-29,Imo,Active,None,Art
5e09a9eeaf884decbb1e143b196f4dfa,SS2 Class B,Uzochi,Salisu,Male,2008-02-25,Kebbi,Slightly active,Dyslexia,Art
a5135ea0fa53434da6d5901d8b621d41,SS2 Class D,Ademola,Olalekan,Male,2009-12-18,Borno,Highly active,None,Art
46a02a9b65ec4acd8f8035f55bd20c98,SS2 Class B,Ejike,Chidi,Female,2008-05-12,Zamfara,Unactive,None,Science
f2f25eef1f454bfdb7dc67e030974b2b,SS1 Class F,Yaƙubu,Chimezie,Male,2010-04-07,Osun,Highly active,None,Science
1777e8cb74684b9892fe2fded918b3e5,SS2 Class D,Ikenna,Dada,Female,2007-07-31,Bayelsa,Troublesome,Dyslexia,Art
a3b5cecea4464e72b64c911aa9ab364a,SS1 Class D,Yalwa,Inyene,Male,2008-01-24,Ogun,Highly active,None,Art
0cf2b69b05774ea9b899924698de8ebb,SS3 Class B,Olufemi,Uchenna,Female,2009-11-30,Enugu,Troublesome,Sickle Cell,Art
fd235def3e5a47e39560db22c96b5edb,SS3 Class F,Adebowale,Chijioke,Female,2007-02-23,Borno,Slightly active,None,Science
34885a4690884eaf89776598203c8c25,SS1 Class C,Akuchi,Chikelu,Male,2006-10-31,Imo,Unactive,None,Art
8de08fc2c3e14a85946ef10411906f50,SS3 Class D,Mamman,Afolabi,Female,2007-05-31,Abia,Slightly active,None,Art
d0243d723748467f961d33ba350843f0,SS1 Class B,Enyinnaya,Olumide,Male,2007-09-30,Enugu,Troublesome,None,Science
c63d04ee541c4a86bba5cd2fdea45c19,SS3 Class B,Akpan,Eniola,Female,2009-05-08,Kwara,Unactive,Asthma,Science
989240ace68943a989e48e8c25c61c45,SS3 Class B,Okeke,Olusegun,Female,2007-07-19,Gombe,Unactive,None,Science
fbe94499dbc040fd86fb7bf300b9d4a3,SS1 Class B,Ahmadu,Abiodun,Male,2008-01-27,Akwa Ibom,Troublesome,Dyslexia,Art
8a4b8f7c21474a15bcce96f6250a4578,SS1 Class D,Kayin,Ime,Female,2009-03-29,Ondo,Highly active,None,Art
1c24220e2cab47e78c6b66e5402adf9c,SS1 Class D,Chukwuemeka,Lawal,Female,2010-01-15,Katsina,Unactive,None,Science
21bddb41069947319dcf8766a93b12cd,SS2 Class B,Ɗanladi,Ebuka,Female,2009-10-12,Borno,Active,None,Art
c9d6a63bca3c4f5f9bb5c40c03cde2e3,SS1 Class C,Olawale,Udo,Male,2007-06-19,Kano,Unactive,None,Science
040a3aae52e24fd996bf10ab3ce915e7,SS3 Class D,Otobong,Rabiu,Female,2009-04-10,Katsina,Slightly active,None,Science
20733f6d0d6a45b383ef20162c9b662e,SS2 Class F,Onyeka,Uchenna,Female,2007-12-15,Yobe,Slightly active,None,Art
1d181ee986ad4a8cabc4123ebde13c1b,SS1 Class A,Onyeka,Kyauta,Female,2007-02-19,Osun,Slightly active,None,Science
72c22a1679eb4168904556e5bee3eb79,SS2 Class B,Ayokunle,Segun,Female,2006-11-19,Sokoto,Slightly active,None,Science
97fa7f04836340079cae9610c72c1fe3,SS3 Class A,Enyinnaya,Onyekachukwu,Female,2008-09-11,Katsina,Active,None,Art
38b77c0780fb4296b3b6a09b1beaf6ac,SS1 Class A,Jatau,Mamman,Male,2010-02-13,Abia,Active,Epilepsy,Art
ba2c98ce0b19488e9d77a45ef206c269,SS2 Class C,Ayo,Ejike,Female,2007-03-05,Osun,Active,None,Art
a8addf36ddf245eba8a3f341c8819065,SS2 Class E,Emem,Segun,Male,2008-06-01,Akwa Ibom,Slightly active,None,Science
a4b1f991754246468d37a539857dd3b3,SS1 Class F,Uzochi,Bitrus,Female,2008-10-21,Ekiti,Troublesome,None,Art
ffa361be0f9240e187f97d05f6ca6b8b,SS1 Class F,Abdullahi,Kelechi,Male,2006-10-20,Katsina,Unactive,None,Art
6d20449666d0437198e88ebb7a9e8eef,SS1 Class C,Onyeka,Chidubem,Male,2006-10-12,Abia,Unactive,None,Art
b65feea97d8242649ba362e7afa415e5,SS1 Class D,Adebayo,Ebuka,Male,2007-10-16,Yobe,Troublesome,None,Science
e63658c912d0498db18d4d05e8e22743,SS2 Class C,Ekene,Ekene,Female,2007-08-26,Osun,Highly active,Dyslexia,Art
25f934bf9bb941559275eb9414aeaf5c,SS2 Class B,Ime,Nonso,Female,2006-11-20,Kogi,Troublesome,None,Science
9fd34579466742cea04e178c10d08d11,SS1 Class B,Obi,Ime,Female,2009-03-27,Ekiti,Active,Dyslexia,Science
b64fa54a8c61465495da75c1a21150f9,SS2 Class B,Chinweike,Olujimi,Male,2007-08-10,Cross River,Troublesome,None,Art
98eeac2bfe9f4caaa182f347533f5a72,SS3 Class A,Chisom,Olayinka,Male,2009-11-21,Katsina,Troublesome,None,Art
816bcb9f742641938b7e6b3c87d292a6,SS1 Class D,Chigozie,Folami,Female,2008-07-05,Benue,Unactive,None,Science
cb08587d1963426dae218b099afd4015,SS1 Class F,Chidike,Ayodele,Female,2007-02-01,Akwa Ibom,Unactive,None,Science
a79b44b6da504fed9d4a3d81b3a7d0e0,SS1 Class B,Olamilekan,Kelechi,Male,2006-11-24,Kogi,Slightly active,Dyslexia,Art
8d244e3ec4da4ddba0b15abaa6a27967,SS3 Class C,Ibrahim,Oyibo,Male,2010-09-23,FCT,Active,None,Science
6e191042370b40639d90e79eb888f6ed,SS2 Class A,Opeyemi,Okechukwu,Male,2008-11-04,Jigawa,Slightly active,None,Art
69efafb13a7e4e14a359eee173991a47,SS2 Class B,Ikechukwu,Alaba,Male,2007-12-27,Plateau,Troublesome,Dyslexia,Science
66132e697418410993d1bf0f56c438e4,SS3 Class C,Uzochi,Emeka,Male,2008-06-20,Kaduna,Slightly active,None,Art
50032b3518574bafbac7e2b96a7e4c36,SS3 Class E,Bamidele,Adeola,Female,2009-09-22,Imo,Highly active,None,Art
4140752caa44425990018b7b6d4067f4,SS2 Class C,Tochukwu,Alhaji,Female,2009-12-09,Plateau,Active,None,Science
afd380c42713482cb41ea3ac5fd23109,SS3 Class A,Adisa,Chinedu,Female,2009-08-27,Nasarawa,Troublesome,None,Science
175a81ec112f4612b9699ed2ec48bf55,SS2 Class D,Enitan,Chidiegwu,Female,2008-01-05,Osun,Troublesome,None,Art
6e8f75a117dd4d8195da705cd4ef00aa,SS3 Class D,Lawal,Inyene,Male,2009-04-28,Anambra,Highly active,None,Science
5f65c8cebd214c11be9d61ee18b87245,SS1 Class C,Olalekan,Onyekachi,Female,2008-01-31,Kebbi,Troublesome,None,Science
0f5ae9d38e6e4003a14f3f12cfd01cbd,SS1 Class A,Onyeka,Femi,Female,2007-11-14,Taraba,Troublesome,None,Art
8fca7b6a8fc44092b4e559e596229348,SS1 Class E,Chidi,Chizoba,Male,2009-07-07,Katsina,Highly active,None,Science
692ac1391f4a4ca1ab85fd595463adc7,SS1 Class F,Okoro,Ayo,Male,2009-04-20,Niger,Highly active,Dyslexia,Science
f0ede303aa53419c9fa4bb9f5a856750,SS3 Class D,Olanrewaju,Adisa,Male,2010-09-03,Rivers,Highly active,None,Art
ea74bb18de3b496fac4596f6c012a0ff,SS2 Class F,Akachi,Folami,Female,2010-10-05,Plateau,Troublesome,Dyslexia,Science
49a214aef7e848e58d2b91efb8976ec5,SS3 Class D,Amadi,Onyekachi,Male,2008-04-07,Kwara,Unactive,None,Art
1a85910d5a054c118ffca6b199b479d4,SS2 Class B,Muhammadu,Enyinnaya,Female,2006-11-12,Ogun,Unactive,Asthma,Science
279c658a36764ce581e5c9f693f277cc,SS2 Class B,Ifeanyichukwu,Usman,Female,2010-01-25,Bauchi,Unactive,None,Art
d8e7012f39684c81bb70c3b8a81fdec3,SS3 Class E,Ige,Ayokunle,Female,2008-08-11,Borno,Highly active,None,Science
8e676a01d86a446099a1120e1bb43332,SS1 Class B,Sani,Kehinde,Female,2009-10-15,Delta,Highly active,None,Science
47503f1dc33a4f6c9d691fba5e187b24,SS1 Class D,Umaru,Uduakobong,Female,2010-08-04,Kano,Troublesome,Dyslexia,Science
6dda4f8dcea64f4cb9e58ff092f837d4,SS3 Class F,Chidubem,Chijindum,Male,2006-10-30,Lagos,Active,None,Art
c4767556f97b42dd8f9b72aed85c16bd,SS3 Class C,Oyibo,Chikelu,Female,2007-02-21,Ekiti,Slightly active,None,Art
accb461a9d1343639f294a8bd1846c39,SS2 Class F,Adedayo,Lanre,Male,2008-01-14,Adamawa,Active,Dyslexia,Science
9be7173706b842318e867f3ca487eeab,SS1 Class B,Itoro,Chukwuebuka,Male,2007-02-18,Delta,Active,Epilepsy,Science
b18753e6d4574ad9a867a096edd877c8,SS2 Class C,Chimezie,Akpofure,Male,2008-01-03,Rivers,Troublesome,Sickle Cell,Science
45f50c522e2f4f77876979d644777442,SS3 Class E,Olawale,Muhammadu,Female,2010-07-28,Sokoto,Troublesome,None,Art
ebe9e2074f194ec0832d4526b3e4110a,SS2 Class D,Adekunle,Lawali,Female,2008-08-12,Benue,Slightly active,None,Art
2e7098380190462099dcabd056febfb9,SS2 Class B,Olumide,Olukayode,Male,2008-09-21,Borno,Unactive,None,Art
a847bce790fa4b57a4ac2130deaf528d,SS1 Class C,Oghenero,Kehinde,Female,2007-02-11,Osun,Highly active,None,Science
bdb025ff245145a491d059b26699cd99,SS3 Class B,Emem,Bamidele,Male,2009-10-11,Ondo,Highly active,None,Art
177d6e7e07d944ceb8c88faea2178f84,SS1 Class C,Ogochukwu,Abioye,Female,2008-09-05,Borno,Troublesome,None,Art
604e46cb371242d187cdb6a1bf012e32,SS3 Class E,Ayuba,Chidiebube,Male,2008-03-05,Kaduna,Unactive,None,Science
284bf96257444596b42221676b7a2460,SS2 Class D,Ibrahim,Oluwasegun,Female,2007-11-02,Cross River,Troublesome,None,Science
530ac1c7b8ba43688fc777685ebbcca5,SS1 Class B,Folami,Chukwuma,Male,2007-10-28,Benue,Troublesome,None,Science
98a21f1c914d4faeb10013a7c6deb2f0,SS3 Class C,Ademola,Adeola,Female,2008-02-16,Abia,Highly active,None,Science
27d415b60d7745a0a222b6a615bfbe97,SS3 Class D,Ugochukwu,Chikere,Female,2007-06-05,Rivers,Unactive,None,Science
0cbd3c039e2a44ac8122b5b3284c03d2,SS3 Class A,Balarabe,Olu,Female,2010-03-14,Ebonyi,Troublesome,None,Science
716fda0a45a8482994e286e5ac8936bc,SS1 Class B,Ebuka,Itoro,Female,2008-03-04,Oyo,Slightly active,None,Art
9b69554d7c54435fac8c3b6aa974d079,SS2 Class E,Akuchi,Kayin,Male,2010-06-21,Rivers,Active,None,Art
372f871a45ee432daa07f2137129cec7,SS3 Class A,Olufemi,Opeyemi,Female,2010-06-09,Katsina,Unactive,Dyslexia,Science
585d3f861d2344e6832920b7c143f426,SS1 Class B,Alaba,Ɗanjuma,Female,2010-09-24,Imo,Slightly active,Asthma,Art
ad9fb00d4882473c9c6345ab6e0ed1e8,SS3 Class C,Okorie,Olukayode,Male,2010-09-29,Kwara,Slightly active,None,Art
86e527537c9346cc97d7a560adb14670,SS3 Class A,Olujimi,Folami,Male,2007-07-11,Delta,Unactive,None,Science
3873e57f0ba048e88ef492c1aac93316,SS3 Class D,Chijioke,Abimbola,Female,2009-01-23,Cross River,Troublesome,Dyslexia,Science
0e0630cd996d4c50bc04a168652ffb49,SS2 Class F,Adebowale,Bello,Male,2009-03-06,Kwara,Troublesome,None,Art
f200c2614d2941abb45512f701f7c7ec,SS3 Class A,Abdullahi,Efemena,Male,2008-12-09,Lagos,Slightly active,None,Art
c3a00c6f232141e1847104c036136e15,SS1 Class D,Chinweuba,Chi,Female,2009-11-27,Ebonyi,Slightly active,None,Science
1eb74b5653ff43a28a1935014169b9fc,SS2 Class F,Ife,Chikere,Female,2008-12-09,Enugu,Active,None,Science
6e3f683abf3c4140bf54a51101fa964e,SS1 Class F,Abdullahi,Chikelu,Male,2009-04-16,Plateau,Unactive,None,Art
8857511761554667a112507c2cfa55b0,SS1 Class F,Uzoma,Abiola,Male,2008-07-14,Ondo,Highly active,None,Art
8f0881ee8011416bbae88926b423ccde,SS2 Class F,Taiwo,Chukwuemeka,Male,2009-10-03,Adamawa,Slightly active,None,Art
5aaab32fce6342b6ab05347fd556b37d,SS2 Class F,Onyekachi,Ejiro,Female,2010-06-27,Delta,Troublesome,None,Art
bdf66ba5dc9c46dea5a674c212738a23,SS1 Class D,Enitan,Chuks,Male,2006-12-14,Kebbi,Troublesome,None,Art
75b2745504cc4edeafac16730ad45230,SS3 Class A,Adeola,Olabode,Male,2008-12-08,Zamfara,Unactive,None,Science
5024bdc6dcb34df393eecdc6ebd14d2c,SS1 Class B,Adisa,Ife,Female,2007-07-23,Ondo,Troublesome,None,Art
6788420992ca425aade593329364f3d0,SS3 Class C,Emeka,Taiwo,Male,2009-04-12,Bauchi,Unactive,None,Science
4a1dab326aed4dc7a3e05309b5a1b949,SS2 Class A,Olusola,Okafor,Female,2007-04-21,Bayelsa,Troublesome,None,Science
f758dce205564aeaa7b032831d7c0098,SS3 Class A,Olamide,Umar,Female,2009-02-07,Cross River,Troublesome,None,Art
f296d9f0cd2342c2abffe17b532401fc,SS2 Class D,Adebowale,Shehu,Female,2009-05-14,Taraba,Troublesome,None,Art
b08a4895d4ff4666b5c8e90d9e3d750d,SS1 Class A,Chi,Abiola,Male,2010-03-05,Katsina,Unactive,None,Science
6fcc57dd168f4e129ca260c9eb7607c9,SS3 Class C,Ahmadu,Uduakobong,Male,2010-05-14,Taraba,Active,None,Art
6f887f283e494d099b19d8b8d8302081,SS3 Class C,Ayuba,Efe,Female,2010-07-17,Benue,Active,None,Science
1422373f862248d1a683e10796c044d0,SS3 Class B,Olusegun,Ejike,Female,2008-08-29,Imo,Unactive,None,Art
beed10b64f6e474b9edab0276550f74a,SS1 Class A,Chidubem,Chibueze,Male,2007-11-06,Abia,Highly active,Ulcer,Science
c77444cb55434c3cb8b8f24e56ea57b3,SS2 Class D,Ayomide,Balarabe,Male,2010-02-01,Niger,Troublesome,None,Science
a21b030782af485c938d994c2b0abedd,SS3 Class D,Adegoke,Amadi,Female,2010-05-16,Jigawa,Highly active,None,Science
31a3ac4d828c47e787d5b7be1d30d990,SS3 Class F,Obi,Adetokunbo,Male,2010-06-08,Niger,Unactive,Dyslexia,Science
59e1ac095970485986b6e4ade7ea8d5a,SS1 Class A,Ayomide,Ndubuisi,Male,2007-06-20,FCT,Slightly active,Ulcer,Art
a53bc024d1a64d87b54e2019ba35844e,SS3 Class B,Adebola,Dayo,Male,2010-01-07,FCT,Unactive,None,Science
1a5165ca3c7c4d85a5cf0041d0a643fe,SS1 Class C,Chisom,Lawal,Male,2007-01-31,Osun,Unactive,None,Science
2c6a6e9a328047a18187222b257d5e52,SS1 Class F,Ibrahim,Folami,Female,2009-11-23,FCT,Active,Dyslexia,Science
c257cf73c29d482ba722796e9a36d1ec,SS3 Class D,Chinweuba,Oluwaseun,Female,2007-04-02,Jigawa,Highly active,None,Art
f387e1bd2d5942c6934a5a2fa7cf705c,SS2 Class F,Adewale,Oyibo,Female,2010-04-11,Abia,Troublesome,None,Art
76c5a0dc7e7e4419a0c14035c5d95f51,SS3 Class F,Tunde,Lawal,Female,2007-04-19,Lagos,Troublesome,Sickle Cell,Science
9458054ec2874f069050f7efc1235c91,SS2 Class F,Fumnanya,Afolabi,Female,2008-10-25,Bauchi,Slightly active,Dyslexia,Art
e1cde87fec954f87ae5ec36572eb7474,SS3 Class A,Folami,Ɗanlami,Female,2008-10-10,Bayelsa,Active,Sickle Cell,Art
fc8d5b93a2a2491fa49b1cd99082889b,SS3 Class A,Efe,Lawali,Male,2010-07-22,Delta,Troublesome,None,Art
f891b0c3dd3f487e92bdc6619fe0a8c7,SS2 Class B,Ndubuisi,Kyauta,Female,2008-11-11,Ogun,Active,Dyslexia,Art
70944bdb26a544e390ee7a92a09151e0,SS2 Class A,Chinweike,Jatau,Male,2008-06-29,Imo,Unactive,None,Science
a1a2748571344c2ab80b3657117b355b,SS1 Class A,Sani,Toyin,Male,2009-09-09,Kogi,Slightly active,None,Science
97674900465143678bdc43184d85a3d2,SS3 Class C,Chibuike,Onyekachukwu,Male,2010-04-21,Adamawa,Active,Asthma,Art
12fe28bf81e044899a18e2a30e614bcd,SS3 Class D,Ogochukwu,Ola,Male,2008-06-11,Ebonyi,Slightly active,None,Science
09a0a0f673b04091b634c1694f76e388,SS3 Class D,Chukwudi,Olamilekan,Male,2007-03-07,Yobe,Troublesome,Sickle Cell,Art
497de16dd4ea420a9e6596540e9058b6,SS3 Class E,Lawali,Ekundayo,Female,2008-06-22,Kano,Active,None,Art
fa34d2e8dd3f4d7ea508dc9513a4a492,SS3 Class C,Olalekan,Ndubuisi,Male,2008-06-28,Ogun,Slightly active,Dyslexia,Science
98159d6c9d714084971dabf9daf481a7,SS3 Class E,Kayode,Taiwo,Male,2010-04-11,Osun,Highly active,None,Art
949077c27674456fa26d719d81cf3252,SS2 Class B,Salisu,Ibrahim,Female,2008-06-22,Kwara,Slightly active,None,Science
bd29ede9cab4423bb44883858de7ad6c,SS2 Class A,Chukwuemeka,Emem,Female,2007-11-07,Bayelsa,Active,None,Art
e8b77f7b73214f6b8a8076ece5582e16,SS3 Class B,Chukwuma,Ime,Male,2010-05-17,Kebbi,Slightly active,None,Science
30307633a6de41d8925817b7cf501889,SS1 Class B,Chidiebere,Mamman,Male,2010-06-06,Osun,Unactive,None,Art
80599b9379c242e49ae1a991524f93ff,SS3 Class E,Hamisu,Oluwaseyi,Male,2009-04-19,Kogi,Highly active,None,Art
73557b9d0fd6447eb52d4af2269ed4c9,SS1 Class F,Chi,Temitope,Female,2006-11-14,Gombe,Slightly active,Dyslexia,Art
d65e59dde62d4d068f9b85581a7f195b,SS1 Class F,Chikelu,Ahmadu,Female,2009-11-20,Bauchi,Slightly active,None,Art
15969802b6dd4257bb7d9f1c57eb89b1,SS3 Class C,Oghenero,Muhammadu,Male,2007-02-27,Niger,Slightly active,None,Art
0a0537f02c2c422ba56895c6812a1f9b,SS2 Class E,Lawali,Dayo,Male,2008-10-31,Rivers,Active,None,Art
fdb1429e70104d13b526b22d3f6c21f7,SS1 Class F,Olayinka,Aliyu,Male,2006-12-12,Nasarawa,Unactive,Ulcer,Art
9c1c351785d240a686295b5d707df251,SS3 Class B,Ugochukwu,Olawale,Female,2008-06-18,Zamfara,Unactive,Dyslexia,Art
eafde7d95f734a3e9d286aa428a39779,SS1 Class B,Balarabe,Ekene,Female,2007-05-07,Niger,Troublesome,None,Science
c643530068a54c68a32dbb5e486bb6bf,SS1 Class A,Folami,Ifeanyi,Male,2007-03-17,Adamawa,Troublesome,None,Art
0d67d38e990f4c5badcc3daf569f3ab3,SS1 Class D,Chukwudi,Adetokunbo,Female,2009-11-12,Taraba,Active,None,Art
55ab946da5b54dc2a181c85eca0ac6ac,SS1 Class F,Chikere,Ahmadu,Female,2008-02-05,Bauchi,Active,None,Science
8ed6ad5e18314aa394669d1910df9974,SS2 Class E,Chiemeka,Adebowale,Female,2008-09-08,Imo,Troublesome,None,Art
4082cbb948bd4b3ea2f5df2badaa44ca,SS2 Class D,Olayinka,Ademola,Female,2007-08-07,Kwara,Active,None,Art
f6e39356a81445629a003f16b9469bcf,SS2 Class C,Olufemi,Olamide,Male,2008-05-06,Edo,Slightly active,None,Art
267eddcedf8f41979a4a99b2e806133c,SS2 Class E,Oni,Dada,Male,2010-09-28,Nasarawa,Troublesome,Ulcer,Science
a9e27ba9952e4abb94dd5061555736f8,SS2 Class C,Uche,Fumnanya,Male,2010-03-27,Ondo,Unactive,None,Science
4f6b58c8598d4aecaaafe5432434a678,SS3 Class C,Adegoke,Itoro,Male,2007-08-20,Delta,Slightly active,None,Science
a981b098b2cf452da7f333b3f7baf55e,SS1 Class F,Musa,Abioye,Male,2009-08-05,Kano,Slightly active,None,Art
b576255e98544f22a102f9c964575bc4,SS3 Class E,Ifiok,Idowu,Female,2008-05-16,Oyo,Highly active,None,Art
8f1584494f40422f95b02530f020e992,SS3 Class F,Abioye,Afolabi,Female,2010-01-11,Ondo,Active,None,Science
54170a17caaa4bbea4bbf962606e0e1c,SS2 Class D,Afolabi,Shehu,Female,2008-02-10,Kebbi,Slightly active,None,Science
b3ecb951ab8c4f97a0b71785d02ce0c1,SS2 Class A,Olu,Abioye,Female,2006-12-30,Kaduna,Troublesome,Dyslexia,Science
ff4625afbd20463bb275b5f3d436a7a8,SS2 Class F,Ejiro,Chinonso,Male,2007-11-25,Kwara,Slightly active,None,Science
17ec889c86c146cba99630f7af77520e,SS2 Class E,Ahmadu,Bamidele,Male,2010-04-23,Osun,Highly active,Asthma,Art
822c4d326c644c15aba301cba561e1e9,SS2 Class B,Oghenekevwe,Chidiegwu,Female,2008-10-16,Osun,Highly active,None,Art
4f11d8dc5cd3436984aac1b75ca0c428,SS3 Class B,Adebowale,Taiwo,Female,2010-01-31,Kano,Highly active,Dyslexia,Science
577bc55a36d54494b37fd50d2e25b5ee,SS1 Class A,Aminu,Ekenedilichukwu,Female,2009-09-28,Kwara,Slightly active,None,Science
312741487c7c404e8422d03ef29a6339,SS2 Class A,Ese,Oghenekevwe,Male,2006-11-10,Yobe,Active,None,Science
27aa7cbc23374bbcbffe77c839feb99c,SS1 Class C,Chidubem,Idowu,Female,2008-07-02,Zamfara,Highly active,Dyslexia,Art
c9c23e69d82c45658bb907ec13c11754,SS3 Class A,Abiodun,Chidubem,Male,2009-10-30,Plateau,Unactive,None,Science
8a2e6a93c5584bb281f7f3fb19e45c6a,SS2 Class D,Adedayo,Chukwuma,Male,2009-07-09,Zamfara,Slightly active,Dyslexia,Art
86cac6f4e2384e93bd17c5e8d5ca69ab,SS1 Class E,Chijindum,Olamilekan,Female,2007-08-26,Abia,Highly active,None,Science
e05b46c556364094a97431db09a9d1c1,SS3 Class E,Chibuzo,Onyebuchi,Female,2009-09-07,Oyo,Highly active,None,Science
98e52499218c4e1c9e374f7ac42cbc39,SS2 Class A,Emem,Abimbola,Male,2009-08-30,Katsina,Unactive,None,Science
2e4bebc429894880a77d1be96070b6a1,SS2 Class E,Ikenna,Muhammadu,Female,2006-12-27,Sokoto,Unactive,None,Science
9feefdffc5664a81b15e54f6d4d30795,SS3 Class E,Dayo,Tochukwu,Female,2009-02-22,Adamawa,Active,None,Science
b89f72f32a604652a7147668cf1d7d3a,SS2 Class E,Onyekachi,Chijindum,Female,2007-07-23,Benue,Highly active,None,Science
5d42b9e9692e47b68b2f6d5c700b5d5f,SS3 Class E,Ola,Ese,Female,2007-07-09,Adamawa,Highly active,None,Art
f836f5713cce476cb836c448ad261ec5,SS3 Class B,Abioye,Ola,Male,2007-08-13,Zamfara,Active,None,Science
c09cb50648f1496d9c4ffb4671b701aa,SS3 Class F,Chiemeka,Lanre,Female,2007-12-17,Osun,Slightly active,None,Science
3be79df472ec416e88a723e9bfa016c2,SS2 Class C,Chinonso,Chidike,Female,2010-10-05,Ogun,Slightly active,Dyslexia,Science
f73157494f3949a8bd3a258288b4f474,SS1 Class B,Adedayo,Olamide,Female,2006-11-08,Rivers,Active,None,Art
e76adca97811480288cc7cfecf01f944,SS3 Class D,Opeyemi,Idowu,Male,2008-08-16,Kogi,Slightly active,None,Science
ada584175e2a432db1ab0b56d5c9fdc7,SS1 Class C,Salisu,Abioye,Female,2007-02-27,Enugu,Unactive,Ulcer,Art
70cafdd8fc044f0892070158f2771f63,SS2 Class A,Ola,Abiodun,Female,2009-11-06,Nasarawa,Troublesome,None,Art
c73323044822412084f9eccd7630a8a7,SS2 Class E,Chidiebube,Ayomide,Female,2007-09-18,Ebonyi,Unactive,None,Science
6b2d5b0987074ad480be7e3561c2645a,SS3 Class D,Abdullahi,Tunde,Male,2007-04-21,Osun,Active,None,Science
331f63fbd11f48c0a97ca4fff75d599f,SS2 Class E,Oluwatoyin,Sani,Male,2009-01-01,Enugu,Troublesome,Dyslexia,Science
df7d0dd7236e46089acb394acd1f5318,SS1 Class B,Oluwasegun,Oluwaseun,Female,2008-09-16,Rivers,Unactive,None,Art
7b07fd31a4244f238d5ba7cd400035f0,SS1 Class D,Ife,Afolabi,Male,2009-01-02,FCT,Active,None,Science
ef2ddcc48df641da9f07c1a5dfc620ce,SS2 Class E,Ɗanjuma,Nnamdi,Female,2009-12-09,Akwa Ibom,Slightly active,None,Art
8412a335d88c456db61e5fdb1a435206,SS3 Class A,Bukar,Olujimi,Female,2008-06-20,Abia,Slightly active,Sickle Cell,Science
1578d70948f943d09feae1e0d9e604b3,SS1 Class C,Taiwo,Ejiro,Female,2010-01-24,Zamfara,Troublesome,None,Science
7306958845d5468da90a3abbc35b9fea,SS2 Class A,Olusola,Olayinka,Male,2010-05-13,Kebbi,Active,None,Science
d4bf7a4b25b8442f836b15c7e7c225da,SS3 Class D,Ola,Fumnanya,Male,2010-09-28,FCT,Unactive,None,Science
e916da57f24843ab977a8a5f6ffe33b3,SS3 Class E,Ayuba,Afolabi,Female,2007-05-09,Benue,Slightly active,None,Science
e27718c5737d4fb6911376e038d77b9a,SS2 Class C,Chinedu,Oni,Female,2007-12-06,Ondo,Slightly active,None,Art
6a36af1806d34b93ae33688d597e6845,SS1 Class E,Tochukwu,Lekan,Female,2008-06-15,Enugu,Slightly active,None,Science
5fbbf0b1808349c8a57e01c90da23e5c,SS3 Class C,Chijindum,Segun,Female,2007-07-01,Anambra,Highly active,None,Science
14e4180cfe9946a3a2dbc8503c5bf3a7,SS2 Class A,Akachi,Olu,Female,2007-09-06,Kebbi,Slightly active,Dyslexia,Science
519554e307374c86b97b5f515ffa46ef,SS2 Class F,Olufemi,Ɗanladi,Female,2008-08-15,Ogun,Unactive,None,Science
b6f6dbf1d6d441cc995d82f8ee4a9b5d,SS1 Class C,Akpan,Alaba,Female,2007-02-24,Adamawa,Active,None,Science
25637cc3ca974bf595d596afa663d2cd,SS3 Class E,Oghenero,Taiwo,Male,2006-10-16,Imo,Unactive,None,Science
eada79a349704d9a89ce3cfb2339ba19,SS3 Class A,Toyin,Ufuoma,Male,2008-12-17,Cross River,Troublesome,None,Science
d4c3a832b231460bb8f2ce6bd46b415d,SS1 Class B,Mamman,Lanre,Female,2009-05-16,Edo,Unactive,Dyslexia,Art
781799ffb49e44cc824369e72387eaf6,SS1 Class E,Onyekachukwu,Okorie,Female,2008-07-26,Bayelsa,Troublesome,Asthma,Art
e7e646c7015844639d8776a072d78bdd,SS2 Class F,Chidike,Babajide,Female,2008-08-01,Anambra,Active,None,Art
3735262d41844b0384dd7054144823f7,SS1 Class F,Ekwueme,Ekwueme,Female,2010-07-31,Ondo,Troublesome,None,Science
f0b2a5d18c7e4f42a646eaf9d5c0244d,SS2 Class A,Lawal,Abiola,Male,2009-10-13,Yobe,Troublesome,Ulcer,Science
6c5a6c93871c48849bdf90f2ba2c0f19,SS1 Class A,Ayo,Chukwuma,Female,2008-09-26,Rivers,Unactive,None,Science
3cd5fd7f49c1466986b33fe61c76bdf6,SS1 Class B,Lekan,Ade,Female,2007-10-31,Akwa Ibom,Unactive,Dyslexia,Art
3d0a5f0c0c394ec79f3174054d183eba,SS3 Class C,Uduakobong,Bitrus,Male,2009-09-07,Imo,Troublesome,None,Science
9f708368cb3c48caa39257316b79afcc,SS2 Class A,Abubakar,Babatunde,Female,2007-10-30,Oyo,Active,None,Art
d6312a801c614ec290142131750565f5,SS2 Class D,Ebuka,Ayuba,Female,2007-08-18,Yobe,Active,Dyslexia,Science
