Student_ID,Fathers Name,Mothers Name,Family Name,Father_Education,Mother_Education,Father_Occupation,Mother_Occupation,Annual_Household_Income(NGN),Household_Size,Involvement_in_Kids_Education
c9e260744f1649a08a17991ea5769411,Uzoma,Anuli,Oghenekaro,None,None,Doctor,Farmer,"Below 200,000",6,Involved
5d678bb1945e42e4888a93ec70d9c9f8,Okorie,Amarachi,Onyebuchi,None,None,Unemployed,Civil Servant,"400,000-600,000",6,Very Involved
e8dd5e5a17124b16a1a4344fbb7bee03,Umaru,Ifunanya,Amadi,Tertiary,Secondary,Nurse,Doctor,"Above 600,000",5,Involved
6a5e6920bf5a47e693a3dd5a4b8c5bdc,Kayode,Yejide,Adebowale,Secondary,Tertiary,Engineer,Unemployed,"200,000-400,000",6,Involved
c958e75e21d54971b36749b52cf6bf75,Olujimi,Adaeze,Chika,Primary,None,Unemployed,Engineer,"400,000-600,000",6,Very Involved
5da8d6d2f8b34a8ba05fb8bc8a16a06c,Alhaji,Alaba,Umaru,Secondary,Secondary,Civil Servant,Unemployed,"400,000-600,000",4,Always busy
45c45a3ee9da484a80759f1f87e5f0fe,Chigozie,Hafsat,Ɗanlami,None,Primary,Civil Servant,Doctor,"Below 200,000",4,Always busy
e9ff1cae41c84a8caa1f955ad499da99,Chisom,Aisha,Chikere,Tertiary,Tertiary,Farmer,Farmer,"Above 600,000",3,Very Involved
f7a67b947b5a411ab1b64afed31edf1a,Akpofure,Dada,Chinonso,Tertiary,None,Nurse,Trader,"Below 200,000",3,Slightly involved
ded255d0bf1e43668b8e63d4ce7607ad,Idowu,Adetokunbo,Enitan,Secondary,Primary,Civil Servant,Civil Servant,"Below 200,000",2,Slightly involved
77e490c71d7b43138de22f1c56b60afc,Enitan,Nkiru,Ifeanyichukwu,Primary,Primary,Trader,Farmer,"Above 600,000",3,Very Involved
c1101266240846dc9346d1a9f6802cdb,Haruna,Nneka,Akachi,Secondary,Secondary,Engineer,Unemployed,"Above 600,000",6,Slightly involved
ad238d36dc324c97b9c1e262f76c8ede,Inyene,Bolanle,Oluwatoyin,Tertiary,Secondary,Doctor,Teacher,"400,000-600,000",4,Involved
65bcc272fadd4ea3aca5e2fdb966442a,Onyebuchi,Ade,Okeke,Tertiary,Primary,Teacher,Unemployed,"Below 200,000",2,Slightly involved
8eac0a33cdf944a79882b5c1f79efd70,Adebola,Oluwafunmilayo,Umaru,Secondary,Primary,Doctor,Doctor,"200,000-400,000",5,Slightly involved
6502d6a2ca6a4224971e16cc5da36f1b,Olanrewaju,Ejiro,Oluwaseun,Tertiary,None,Teacher,Farmer,"Below 200,000",2,Slightly involved
1fa382e8895c4d9983b38eb403902c5d,Okechukwu,Akachi,Ɗanlami,Primary,None,Trader,Doctor,"200,000-400,000",5,Very Involved
bfbf397bac3e4b0d9e5ba13d746cdb77,Femi,Anuli,Adebayo,Primary,Primary,Trader,Unemployed,"200,000-400,000",3,Very Involved
618ae30595a54afa831d029fac1e86d8,Efemena,Olubunmi,Eseoghene,Secondary,Tertiary,Teacher,Nurse,"400,000-600,000",2,Involved
5f18e583f0b6483fa377f6f1d289f0ab,Oni,Chinonso,Olu,None,None,Nurse,Nurse,"Below 200,000",6,Very Involved
78b2b5493bdb409eacc216a01bbc91f7,Enitan,Chiemeka,Adebola,Tertiary,Primary,Nurse,Engineer,"400,000-600,000",3,Involved
f1738856e25d46eb9e9a9f83066803ee,Chinonso,Anuli,Okafor,Primary,Primary,Civil Servant,Farmer,"Above 600,000",6,Very Involved
9c2e58deea4e461793f8382b8fb864e4,Oluwatoyin,Oluwayemisi,Enyinnaya,Tertiary,Secondary,Trader,Civil Servant,"200,000-400,000",2,Slightly involved
a2a9d4d8102e4de5a5cc8bf738ab854c,Jatau,Eniola,Adedayo,None,Secondary,Trader,Unemployed,"Below 200,000",4,Slightly involved
b379cb1ee8cd40ccb6da3ca0d2e82f38,Dada,Oghenekevwe,Chibueze,Tertiary,Primary,Unemployed,Nurse,"Above 600,000",6,Slightly involved
1dde7969688643dba6348e784d5c55c7,Ikechukwu,Oni,Olufemi,Tertiary,Tertiary,Farmer,Unemployed,"200,000-400,000",6,Always busy
0986bbebf23e423d8b9bd93423c86d30,Abioye,Inyene,Umar,Tertiary,Tertiary,Unemployed,Engineer,"Below 200,000",5,Involved
1dba12677e1c45a1bef518a64dead645,Oghenekaro,Adebowale,Olusola,Secondary,None,Unemployed,Doctor,"200,000-400,000",3,Very Involved
899ca782e3234d1abc1bdacc18e19331,Adebayo,Hadiza,Okechukwu,Tertiary,Primary,Doctor,Nurse,"400,000-600,000",6,Always busy
5efa9c5b74214f46a37e4b0122bae10e,Lawali,Mojisola,Ekundayo,None,Tertiary,Civil Servant,Farmer,"200,000-400,000",2,Slightly involved
b24cc64fbe3e4e57b30a9e32aba4fc03,Olusegun,Yalwa,Olalekan,None,Secondary,Nurse,Engineer,"400,000-600,000",4,Slightly involved
965befdf6b4b44118a4a0e2df22b5b98,Ekenedilichukwu,Chinenye,Ejike,Secondary,Tertiary,Engineer,Trader,"Above 600,000",5,Always busy
e2aa7a5d278e400dba0266efbe055787,Obi,Ogochukwu,Eniola,Secondary,Secondary,Teacher,Teacher,"200,000-400,000",2,Very Involved
d56ce8ea19594b5aa7a8f6366a35df59,Bello,Aisha,Olukayode,None,Tertiary,Teacher,Trader,"200,000-400,000",2,Involved
f065c817687a48509d9b62317d45d8ef,Ndidi,Alaba,Chukwuebuka,Primary,None,Civil Servant,Unemployed,"400,000-600,000",3,Very Involved
b0b63bcf08604833879d0cdaf396ea37,Chi,Yejide,Chijioke,Tertiary,Secondary,Farmer,Nurse,"200,000-400,000",2,Very Involved
71d7966571814dcfb79efc6e5edb0d3c,Babatunde,Ige,Chijindum,Tertiary,Secondary,Engineer,Teacher,"200,000-400,000",2,Involved
5cd8fe1adafe48a9bc71e0bef3579560,Adebayo,Kyauta,Bamidele,Tertiary,Secondary,Nurse,Teacher,"Above 600,000",5,Slightly involved
5e09a9eeaf884decbb1e143b196f4dfa,Chikere,Faɗimatu,Olayinka,Secondary,Primary,Farmer,Doctor,"Below 200,000",6,Always busy
a5135ea0fa53434da6d5901d8b621d41,Chinedu,Ogochukwu,Chisom,Tertiary,Secondary,Trader,Nurse,"Above 600,000",3,Always busy
46a02a9b65ec4acd8f8035f55bd20c98,Abidemi,Chisom,Kyauta,Secondary,Primary,Engineer,Nurse,"Below 200,000",3,Always busy
f2f25eef1f454bfdb7dc67e030974b2b,Chibuike,Ebere,Enyinnaya,Primary,Tertiary,Unemployed,Unemployed,"400,000-600,000",3,Involved
1777e8cb74684b9892fe2fded918b3e5,Olusegun,Uju,Olawale,None,Primary,Nurse,Engineer,"Below 200,000",5,Involved
a3b5cecea4464e72b64c911aa9ab364a,Uzochi,Omobolanle,Adegoke,Primary,Primary,Teacher,Teacher,"400,000-600,000",4,Slightly involved
0cf2b69b05774ea9b899924698de8ebb,Ekenedilichukwu,Eniola,Enitan,Primary,Secondary,Engineer,Teacher,"Below 200,000",4,Involved
fd235def3e5a47e39560db22c96b5edb,Otobong,Amarachi,Ekene,Tertiary,None,Teacher,Civil Servant,"400,000-600,000",4,Slightly involved
34885a4690884eaf89776598203c8c25,Abioye,Abosede,Chika,None,Secondary,Trader,Farmer,"400,000-600,000",4,Always busy
8de08fc2c3e14a85946ef10411906f50,Eseoghene,Ifunanya,Haruna,None,Secondary,Trader,Farmer,"400,000-600,000",4,Slightly involved
d0243d723748467f961d33ba350843f0,Chibuzo,Ogochukwu,Ekene,Tertiary,Tertiary,Engineer,Trader,"Above 600,000",3,Always busy
c63d04ee541c4a86bba5cd2fdea45c19,Chidiebere,Hadiza,Bello,Secondary,Secondary,Nurse,Farmer,"Above 600,000",4,Always busy
989240ace68943a989e48e8c25c61c45,Olayinka,Ese,Ejiro,None,Secondary,Unemployed,Civil Servant,"200,000-400,000",5,Involved
fbe94499dbc040fd86fb7bf300b9d4a3,Femi,Kayin,Onyekachi,Secondary,Primary,Doctor,Unemployed,"200,000-400,000",5,Slightly involved
8a4b8f7c21474a15bcce96f6250a4578,Chisom,Obi,Olusegun,Tertiary,Tertiary,Trader,Trader,"Above 600,000",4,Very Involved
1c24220e2cab47e78c6b66e5402adf9c,Otobong,Amara,Obinna,Secondary,Tertiary,Doctor,Engineer,"200,000-400,000",4,Always busy
21bddb41069947319dcf8766a93b12cd,Abioye,Halimat,Chinonso,Tertiary,Tertiary,Unemployed,Trader,"400,000-600,000",6,Very Involved
c9d6a63bca3c4f5f9bb5c40c03cde2e3,Ugochukwu,Adeola,Chukwuma,None,None,Doctor,Farmer,"400,000-600,000",2,Very Involved
040a3aae52e24fd996bf10ab3ce915e7,Olabode,Onyekachukwu,Olawale,Primary,Tertiary,Teacher,Civil Servant,"Above 600,000",3,Slightly involved
20733f6d0d6a45b383ef20162c9b662e,Azubuike,Dada,Ola,None,Secondary,Trader,Teacher,"Above 600,000",5,Slightly involved
1d181ee986ad4a8cabc4123ebde13c1b,Onyekachi,Adetokunbo,Segun,Primary,Primary,Trader,Teacher,"Below 200,000",6,Always busy
72c22a1679eb4168904556e5bee3eb79,Ikenna,Abiodun,Oghenekaro,Tertiary,Secondary,Farmer,Civil Servant,"Above 600,000",3,Always busy
97fa7f04836340079cae9610c72c1fe3,Olufemi,Olufunke,Abdullahi,None,None,Engineer,Engineer,"200,000-400,000",3,Involved
38b77c0780fb4296b3b6a09b1beaf6ac,Nonso,Abioye,Ahmadu,None,Tertiary,Doctor,Farmer,"400,000-600,000",5,Always busy
ba2c98ce0b19488e9d77a45ef206c269,Chibuzo,Kelechi,Chukwuebuka,Secondary,Primary,Doctor,Farmer,"Above 600,000",2,Always busy
a8addf36ddf245eba8a3f341c8819065,Ifiok,Bose,Taiwo,Tertiary,Tertiary,Engineer,Farmer,"Above 600,000",6,Involved
a4b1f991754246468d37a539857dd3b3,Uche,Alheri,Musa,Secondary,Secondary,Civil Servant,Nurse,"200,000-400,000",5,Very Involved
ffa361be0f9240e187f97d05f6ca6b8b,Idowu,Iyabo,Chiemeka,Tertiary,Primary,Trader,Unemployed,"400,000-600,000",2,Involved
6d20449666d0437198e88ebb7a9e8eef,Ogochukwu,Uzoma,Ese,Secondary,Tertiary,Nurse,Trader,"400,000-600,000",5,Involved
b65feea97d8242649ba362e7afa415e5,Uchenna,Ejiroghene,Olalekan,Tertiary,Secondary,Teacher,Teacher,"200,000-400,000",5,Always busy
e63658c912d0498db18d4d05e8e22743,Dayo,Nkemdilim,Abioye,Tertiary,Secondary,Unemployed,Doctor,"200,000-400,000",2,Involved
25f934bf9bb941559275eb9414aeaf5c,Chike,Nkiru,Bitrus,Primary,Secondary,Civil Servant,Unemployed,"400,000-600,000",3,Slightly involved
9fd34579466742cea04e178c10d08d11,Obi,Anuli,Chijioke,Tertiary,Primary,Civil Servant,Engineer,"Above 600,000",2,Very Involved
b64fa54a8c61465495da75c1a21150f9,Ugochukwu,Yejide,Chibueze,Primary,Primary,Teacher,Nurse,"200,000-400,000",3,Slightly involved
98eeac2bfe9f4caaa182f347533f5a72,Akachi,Folami,Sani,Tertiary,Secondary,Nurse,Trader,"Below 200,000",4,Very Involved
816bcb9f742641938b7e6b3c87d292a6,Ayodele,Ebere,Adegoke,Primary,None,Civil Servant,Farmer,"400,000-600,000",2,Slightly involved
cb08587d1963426dae218b099afd4015,Iniobong,Asabe,Bukar,Tertiary,None,Doctor,Teacher,"200,000-400,000",6,Very Involved
a79b44b6da504fed9d4a3d81b3a7d0e0,Chuks,Ogechukwu,Ife,Tertiary,Secondary,Farmer,Teacher,"Above 600,000",2,Slightly involved
8d244e3ec4da4ddba0b15abaa6a27967,Adebowale,Yalwa,Adisa,Secondary,Primary,Nurse,Farmer,"200,000-400,000",5,Very Involved
6e191042370b40639d90e79eb888f6ed,Bukar,Chijindum,Otobong,Tertiary,None,Engineer,Civil Servant,"400,000-600,000",6,Very Involved
69efafb13a7e4e14a359eee173991a47,Chukwuemeka,Kehinde,Tochukwu,None,Primary,Nurse,Civil Servant,"200,000-400,000",2,Involved
66132e697418410993d1bf0f56c438e4,Abiola,Taiwo,Uche,Secondary,None,Civil Servant,Nurse,"200,000-400,000",4,Slightly involved
50032b3518574bafbac7e2b96a7e4c36,Chidi,Nnenna,Chiemeka,Tertiary,None,Civil Servant,Doctor,"400,000-600,000",3,Involved
4140752caa44425990018b7b6d4067f4,Oluwasegun,Eniola,Ifeanyichukwu,Primary,Tertiary,Nurse,Engineer,"400,000-600,000",2,Always busy
afd380c42713482cb41ea3ac5fd23109,Olusegun,Kyauta,Adegoke,Tertiary,None,Teacher,Trader,"Below 200,000",6,Slightly involved
175a81ec112f4612b9699ed2ec48bf55,Adisa,Omobolanle,Musa,Primary,Secondary,Doctor,Unemployed,"200,000-400,000",3,Slightly involved
6e8f75a117dd4d8195da705cd4ef00aa,Eseoghene,Ekenedilichukwu,Nonso,Tertiary,Primary,Civil Servant,Teacher,"400,000-600,000",2,Always busy
5f65c8cebd214c11be9d61ee18b87245,Ifiok,Akachi,Uzoma,Primary,Primary,Nurse,Unemployed,"400,000-600,000",4,Slightly involved
0f5ae9d38e6e4003a14f3f12cfd01cbd,Ɗanjuma,Emem,Ufuoma,None,None,Nurse,Farmer,"Below 200,000",4,Always busy
8fca7b6a8fc44092b4e559e596229348,Chibuike,Abioye,Oluwafemi,Secondary,Tertiary,Engineer,Nurse,"200,000-400,000",4,Very Involved
692ac1391f4a4ca1ab85fd595463adc7,Oghenekaro,Faɗimatu,Abiodun,Tertiary,Primary,Trader,Doctor,"200,000-400,000",4,Always busy
f0ede303aa53419c9fa4bb9f5a856750,Onyekachi,Adaeze,Okechukwu,None,Secondary,Trader,Farmer,"200,000-400,000",3,Always busy
ea74bb18de3b496fac4596f6c012a0ff,Chinwendu,Onyinyechi,Abdullahi,Primary,Primary,Farmer,Doctor,"400,000-600,000",6,Involved
49a214aef7e848e58d2b91efb8976ec5,Olujimi,Onyinye,Akuchi,Secondary,Primary,Engineer,Civil Servant,"200,000-400,000",6,Always busy
1a85910d5a054c118ffca6b199b479d4,Oluwaseun,Aishatu,Obinna,Primary,Secondary,Teacher,Civil Servant,"Below 200,000",4,Involved
279c658a36764ce581e5c9f693f277cc,Olusegun,Tochukwu,Okechukwu,Tertiary,Secondary,Unemployed,Farmer,"400,000-600,000",5,Slightly involved
d8e7012f39684c81bb70c3b8a81fdec3,Chi,Uchenna,Kayode,Secondary,None,Unemployed,Nurse,"400,000-600,000",2,Very Involved
8e676a01d86a446099a1120e1bb43332,Toyin,Bosede,Adewale,Tertiary,Primary,Nurse,Engineer,"400,000-600,000",2,Involved
47503f1dc33a4f6c9d691fba5e187b24,Abubakar,Faɗimatu,Udo,Secondary,Tertiary,Unemployed,Trader,"200,000-400,000",5,Always busy
6dda4f8dcea64f4cb9e58ff092f837d4,Efemena,Onyekachi,Olu,Primary,Primary,Doctor,Civil Servant,"Below 200,000",5,Very Involved
c4767556f97b42dd8f9b72aed85c16bd,Chizoba,Bose,Chima,None,Primary,Farmer,Doctor,"200,000-400,000",2,Always busy
accb461a9d1343639f294a8bd1846c39,Adebowale,Oluwayemisi,Ola,None,None,Doctor,Farmer,"Below 200,000",6,Always busy
9be7173706b842318e867f3ca487eeab,Abiola,Ade,Lawal,Secondary,Primary,Teacher,Farmer,"400,000-600,000",6,Slightly involved
b18753e6d4574ad9a867a096edd877c8,Umar,Funke,Amadi,None,Tertiary,Farmer,Engineer,"Below 200,000",4,Always busy
45f50c522e2f4f77876979d644777442,Olukayode,Halimatu,Okechukwu,Primary,None,Trader,Unemployed,"Above 600,000",6,Slightly involved
ebe9e2074f194ec0832d4526b3e4110a,Udo,Hadizatu,Kelechi,None,None,Unemployed,Teacher,"Below 200,000",4,Involved
2e7098380190462099dcabd056febfb9,Oluwaseyi,Adenike,Chijindum,Primary,None,Engineer,Engineer,"Below 200,000",4,Always busy
a847bce790fa4b57a4ac2130deaf528d,Taiwo,Efe,Itoro,Tertiary,Secondary,Trader,Teacher,"200,000-400,000",3,Always busy
bdb025ff245145a491d059b26699cd99,Afolabi,Yewande,Ɗanladi,Tertiary,Tertiary,Nurse,Doctor,"200,000-400,000",6,Slightly involved
177d6e7e07d944ceb8c88faea2178f84,Chidiebere,Hauwa,Udo,Primary,Secondary,Nurse,Unemployed,"200,000-400,000",4,Slightly involved
604e46cb371242d187cdb6a1bf012e32,Kayode,Chidiebere,Obi,Tertiary,Tertiary,Civil Servant,Engineer,"200,000-400,000",2,Slightly involved
284bf96257444596b42221676b7a2460,Onyekachukwu,Nkechinyere,Adebowale,None,Secondary,Nurse,Teacher,"Below 200,000",4,Always busy
530ac1c7b8ba43688fc777685ebbcca5,Ademola,Funke,Bello,None,Primary,Farmer,Trader,"200,000-400,000",4,Very Involved
98a21f1c914d4faeb10013a7c6deb2f0,Ade,Alaba,Uduakobong,Tertiary,Primary,Engineer,Teacher,"Above 600,000",3,Always busy
27d415b60d7745a0a222b6a615bfbe97,Oluwasegun,Abeni,Ibrahim,Primary,Secondary,Trader,Civil Servant,"Above 600,000",6,Involved
0cbd3c039e2a44ac8122b5b3284c03d2,Balarabe,Oluwaseun,Emeka,Secondary,Primary,Teacher,Doctor,"Above 600,000",6,Slightly involved
716fda0a45a8482994e286e5ac8936bc,Olufemi,Ese,Kayin,Secondary,Primary,Civil Servant,Teacher,"Above 600,000",5,Very Involved
9b69554d7c54435fac8c3b6aa974d079,Efemena,Ijeoma,Ejiroghene,None,Secondary,Teacher,Civil Servant,"Below 200,000",2,Involved
372f871a45ee432daa07f2137129cec7,Ebuka,Chibuzo,Bukar,Secondary,None,Nurse,Engineer,"400,000-600,000",3,Always busy
585d3f861d2344e6832920b7c143f426,Aliyu,Adebowale,Oghenekaro,Primary,None,Engineer,Unemployed,"200,000-400,000",5,Involved
ad9fb00d4882473c9c6345ab6e0ed1e8,Ayuba,Chioma,Ife,Primary,None,Farmer,Civil Servant,"200,000-400,000",3,Involved
86e527537c9346cc97d7a560adb14670,Chinonso,Chidimma,Emem,Secondary,Primary,Nurse,Civil Servant,"400,000-600,000",4,Very Involved
3873e57f0ba048e88ef492c1aac93316,Olalekan,Adannaya,Shehu,Tertiary,Primary,Unemployed,Doctor,"Below 200,000",4,Very Involved
0e0630cd996d4c50bc04a168652ffb49,Lanre,Bukola,Olamilekan,Primary,Primary,Doctor,Teacher,"Below 200,000",2,Very Involved
f200c2614d2941abb45512f701f7c7ec,Haruna,Funmilayo,Itoro,Primary,Primary,Engineer,Civil Servant,"200,000-400,000",3,Always busy
c3a00c6f232141e1847104c036136e15,Onyebuchi,Nnenna,Ejike,Secondary,Tertiary,Unemployed,Unemployed,"200,000-400,000",2,Involved
1eb74b5653ff43a28a1935014169b9fc,Ejiro,Chinyelu,Akpan,Tertiary,None,Engineer,Trader,"Above 600,000",3,Slightly involved
6e3f683abf3c4140bf54a51101fa964e,Olawale,Chioma,Babajide,Tertiary,Primary,Trader,Trader,"200,000-400,000",4,Slightly involved
8857511761554667a112507c2cfa55b0,Taiwo,Oluchi,Okechukwu,Primary,None,Teacher,Unemployed,"Below 200,000",2,Slightly involved
8f0881ee8011416bbae88926b423ccde,Ademola,Oluwafunmilayo,Opeyemi,Secondary,None,Nurse,Civil Servant,"400,000-600,000",5,Involved
5aaab32fce6342b6ab05347fd556b37d,Nonso,Jummai,Uzochi,Primary,Secondary,Teacher,Unemployed,"Below 200,000",3,Very Involved
bdf66ba5dc9c46dea5a674c212738a23,Azubuike,Oluchi,Onyeka,Primary,None,Teacher,Doctor,"200,000-400,000",5,Involved
75b2745504cc4edeafac16730ad45230,Lekan,Chizoba,Chinonso,Tertiary,Secondary,Teacher,Farmer,"Above 600,000",2,Slightly involved
5024bdc6dcb34df393eecdc6ebd14d2c,Umaru,Toyin,Okafor,Tertiary,None,Nurse,Farmer,"400,000-600,000",3,Very Involved
6788420992ca425aade593329364f3d0,Ugochukwu,Udo,Ufuoma,Secondary,Tertiary,Unemployed,Engineer,"200,000-400,000",4,Slightly involved
4a1dab326aed4dc7a3e05309b5a1b949,Chiemeka,Bosede,Ɗanjuma,Tertiary,Secondary,Farmer,Nurse,"Above 600,000",5,Involved
f758dce205564aeaa7b032831d7c0098,Bukar,Dada,Ikechukwu,Secondary,Primary,Engineer,Teacher,"200,000-400,000",4,Very Involved
f296d9f0cd2342c2abffe17b532401fc,Nnamdi,Onyekachukwu,Onyekachukwu,None,Tertiary,Engineer,Unemployed,"Above 600,000",5,Very Involved
b08a4895d4ff4666b5c8e90d9e3d750d,Yalwa,Ekene,Olabode,None,Tertiary,Doctor,Unemployed,"400,000-600,000",6,Very Involved
6fcc57dd168f4e129ca260c9eb7607c9,Bitrus,Ese,Chima,None,Secondary,Nurse,Doctor,"Above 600,000",4,Always busy
6f887f283e494d099b19d8b8d8302081,Ese,Adenike,Lawal,Tertiary,Tertiary,Nurse,Trader,"200,000-400,000",6,Slightly involved
1422373f862248d1a683e10796c044d0,Aliyu,Chisom,Udo,Secondary,Secondary,Doctor,Unemployed,"Above 600,000",3,Very Involved
beed10b64f6e474b9edab0276550f74a,Uzoma,Yejide,Adegoke,Tertiary,Tertiary,Nurse,Farmer,"400,000-600,000",5,Always busy
c77444cb55434c3cb8b8f24e56ea57b3,Azubuike,Ekene,Yalwa,Tertiary,Primary,Nurse,Teacher,"200,000-400,000",3,Always busy
a21b030782af485c938d994c2b0abedd,Uduak,Enitan,Chinweuba,Secondary,Tertiary,Civil Servant,Civil Servant,"Above 600,000",6,Involved
31a3ac4d828c47e787d5b7be1d30d990,Kyauta,Omobolanle,Abiola,None,Secondary,Engineer,Unemployed,"Below 200,000",2,Very Involved
59e1ac095970485986b6e4ade7ea8d5a,Chidi,Chisom,Aliyu,Secondary,Primary,Farmer,Unemployed,"400,000-600,000",2,Involved
a53bc024d1a64d87b54e2019ba35844e,Musa,Oghenekevwe,Chukwuma,None,Primary,Unemployed,Trader,"Above 600,000",2,Very Involved
1a5165ca3c7c4d85a5cf0041d0a643fe,Olabode,Itoro,Ɗanjuma,None,None,Farmer,Civil Servant,"200,000-400,000",6,Very Involved
2c6a6e9a328047a18187222b257d5e52,Tunde,Adisa,Chika,Primary,Tertiary,Nurse,Nurse,"400,000-600,000",3,Always busy
c257cf73c29d482ba722796e9a36d1ec,Onyeka,Oluwaseyi,Bamidele,Secondary,Secondary,Trader,Nurse,"Below 200,000",3,Slightly involved
f387e1bd2d5942c6934a5a2fa7cf705c,Chukwudi,Chimezie,Efemena,None,None,Trader,Teacher,"Below 200,000",3,Involved
76c5a0dc7e7e4419a0c14035c5d95f51,Aminu,Kehinde,Rabiu,None,Tertiary,Unemployed,Trader,"Below 200,000",3,Always busy
9458054ec2874f069050f7efc1235c91,Balarabe,Ekene,Abiodun,Tertiary,Tertiary,Teacher,Farmer,"Above 600,000",3,Involved
e1cde87fec954f87ae5ec36572eb7474,Onyekachi,Hadizatu,Chinweuba,Secondary,Primary,Civil Servant,Unemployed,"400,000-600,000",4,Involved
fc8d5b93a2a2491fa49b1cd99082889b,Amadi,Folami,Ikenna,None,Secondary,Farmer,Civil Servant,"Above 600,000",4,Always busy
f891b0c3dd3f487e92bdc6619fe0a8c7,Shehu,Dayo,Emeka,Primary,Secondary,Unemployed,Teacher,"Below 200,000",5,Always busy
70944bdb26a544e390ee7a92a09151e0,Chinwendu,Oyibo,Uduak,None,None,Nurse,Trader,"Below 200,000",5,Very Involved
a1a2748571344c2ab80b3657117b355b,Okoro,Chidiebube,Amadi,Secondary,None,Nurse,Engineer,"Above 600,000",3,Slightly involved
97674900465143678bdc43184d85a3d2,Chukwuma,Nwanneka,Ebuka,Secondary,None,Doctor,Nurse,"200,000-400,000",2,Always busy
12fe28bf81e044899a18e2a30e614bcd,Chukwudi,Adebola,Umar,Primary,None,Farmer,Civil Servant,"Above 600,000",4,Involved
09a0a0f673b04091b634c1694f76e388,Chibuike,Bose,Rabiu,Primary,Secondary,Engineer,Nurse,"Below 200,000",6,Involved
497de16dd4ea420a9e6596540e9058b6,Ola,Onyekachi,Chikelu,Primary,Tertiary,Doctor,Farmer,"Above 600,000",6,Very Involved
fa34d2e8dd3f4d7ea508dc9513a4a492,Jatau,Iniobong,Femi,None,Primary,Civil Servant,Trader,"Below 200,000",2,Always busy
98159d6c9d714084971dabf9daf481a7,Chibuzo,Oluwatoyin,Nnamdi,Primary,Tertiary,Unemployed,Farmer,"400,000-600,000",5,Involved
949077c27674456fa26d719d81cf3252,Tochukwu,Hafsat,Chisom,Primary,Secondary,Civil Servant,Unemployed,"200,000-400,000",4,Always busy
bd29ede9cab4423bb44883858de7ad6c,Usman,Oluwayemisi,Eniola,Secondary,Secondary,Teacher,Civil Servant,"400,000-600,000",3,Involved
e8b77f7b73214f6b8a8076ece5582e16,Ola,Eseoghene,Udo,Primary,Tertiary,Farmer,Civil Servant,"Below 200,000",6,Always busy
30307633a6de41d8925817b7cf501889,Chibuike,Adetokunbo,Lanre,None,Secondary,Civil Servant,Civil Servant,"Below 200,000",4,Involved
80599b9379c242e49ae1a991524f93ff,Bitrus,Adanna,Olujimi,Tertiary,Secondary,Engineer,Nurse,"200,000-400,000",3,Very Involved
73557b9d0fd6447eb52d4af2269ed4c9,Abiola,Yetunde,Ifeanyichukwu,Secondary,None,Trader,Unemployed,"200,000-400,000",5,Always busy
d65e59dde62d4d068f9b85581a7f195b,Udo,Chibuzo,Chikere,Tertiary,None,Farmer,Doctor,"400,000-600,000",3,Involved
15969802b6dd4257bb7d9f1c57eb89b1,Onyekachukwu,Temitope,Ayokunle,Primary,Tertiary,Farmer,Civil Servant,"400,000-600,000",5,Always busy
0a0537f02c2c422ba56895c6812a1f9b,Uchenna,Bosede,Abiodun,Primary,Secondary,Farmer,Nurse,"Below 200,000",4,Involved
fdb1429e70104d13b526b22d3f6c21f7,Yaƙubu,Oghenero,Abiola,Secondary,Tertiary,Unemployed,Nurse,"400,000-600,000",6,Very Involved
9c1c351785d240a686295b5d707df251,Shehu,Oni,Ibrahim,Primary,Secondary,Civil Servant,Nurse,"Above 600,000",5,Always busy
eafde7d95f734a3e9d286aa428a39779,Oni,Udo,Oghenekevwe,None,Primary,Civil Servant,Nurse,"Above 600,000",2,Very Involved
c643530068a54c68a32dbb5e486bb6bf,Adewale,Chiemeka,Abiola,None,Primary,Engineer,Doctor,"Below 200,000",5,Involved
0d67d38e990f4c5badcc3daf569f3ab3,Olawale,Iyabo,Olanrewaju,None,None,Teacher,Nurse,"Above 600,000",5,Involved
55ab946da5b54dc2a181c85eca0ac6ac,Chizoba,Simisola,Jatau,Tertiary,Secondary,Teacher,Nurse,"Above 600,000",4,Very Involved
8ed6ad5e18314aa394669d1910df9974,Lawal,Nkechinyere,Ɗanjuma,Tertiary,Primary,Civil Servant,Trader,"Above 600,000",4,Slightly involved
4082cbb948bd4b3ea2f5df2badaa44ca,Uchenna,Hauwa'u,Oghenero,Primary,Tertiary,Nurse,Teacher,"Below 200,000",5,Always busy
f6e39356a81445629a003f16b9469bcf,Efemena,Chidi,Adegoke,Primary,None,Doctor,Farmer,"Above 600,000",4,Always busy
267eddcedf8f41979a4a99b2e806133c,Lawal,Oluwaseun,Uzochi,Secondary,Tertiary,Trader,Teacher,"200,000-400,000",5,Involved
a9e27ba9952e4abb94dd5061555736f8,Onyekachi,Udo,Okoro,Secondary,Tertiary,Farmer,Farmer,"Below 200,000",6,Involved
4f6b58c8598d4aecaaafe5432434a678,Chijioke,Ade,Yaƙubu,Secondary,Secondary,Doctor,Farmer,"Below 200,000",6,Slightly involved
a981b098b2cf452da7f333b3f7baf55e,Chukwuemeka,Oluwayemisi,Ime,Primary,Primary,Engineer,Engineer,"Below 200,000",4,Always busy
